text,label
"In takih, tudi takih je kar nekaj.",1
"Ce nebi imeli tako nesposobnih vodij na centrih za socialno delo in tako trapastih zakonov pa tudi nebi bilo take krize kot je. 5,6,7,8, let nekateri prejemajo podporo, zgolj zaradi lenobe, ker so lahko doma cele dneve, drzava pa fila njihove denarnice, namesto da bi se pogovarjali o pravih problematikah.",1
"Glede precej stvari se strinjam.",1
"Ne vem, svoje otroke imam najrasi na svetu, ampak ce bi imela se kakega, ki bi imel drug dna, ga ne bi mogla imet nic manj rada - saj je ravno tako tvoj, zivi s teboj, rad te ima, ti imas njega/njo rada...",1
"Ce bi bilo to napiso malo po odstavkih bi se se dalo kaj razumet.",1
"Politicna kampanja...",1
"Naj se odlocijo bioloski starsi posvojenih otrok, ali se z tem strinjajo.",1
"saj otroci v sirotisnicah nimajo vec starsev ali pa le- teh sploh ne briga zanj, in prav tako jih verjetno ne bi brigalo pri komu bodo ziveli, ce sploh kje.",1
"Ne vem no koliko bioloskih starsev se odloca o tem kdo bo posvojitel njihovih otrok. Kolikor je meni znano vsaj v Slo bioloki starsi ne poznajo posvojiteljev niti ne vejo kam otroci gredo.",1
"Na tem forumu pisati o tem ali imajo posvojitelji sploh radi otroke ki so jih posvojili, ne vem no.",1
"Kako radi imas svojega otroka pa je predsem odvisno od tebe in ne od tega na kaksne nacin si otroka dobil, ali si nepricakovano zanosil, je bilo veliko tezav pred nosecnostjo in med njo ali pa je otrok posovjen.",0
"scine.",1
"Ker so v vecini posvojitelji sli cez neplodnost, kjer so leta in leta cakali na otroka, pa tega ni bilo.",1
"In potem nekje na sredini ugotovis, da bi imel otroka, pa tudi ce ni biolosko tvoj. In ta zelja zori..",1
"mesece, leta..",1
"Vsekakor kar nekaj casa, kjer v glavi in srcu premlevas ali bi bil sposoben imeti rad tujega otroka, ali ti bo kdaj zal, da nimas biolskega.",1
"n ko gres cez celoten postopek, potem ves, da si na to pripravljen.",1
"In potem spet cakas in si zelis otroka.",1
"Sanjas o njem, o tem kako bo, ko se bosta prvic videla, objela...",1
"Torej, z mojim sva dobila neprofitno stanovanje za par let (upam, da cimmanj).",1
"Ker bova kmalu zacela z gradnjo hise, denarja ne bi razmetavala v neko drago pohistvo za v stanovanje.",1
"Nucava kuhinjo, spalnico, predsobo, kavc v L in eni nizko omarico za v dnevno.",1
"Torej...",1
"imate kake ideje, kje dobiti to najcenje.",1
"Tista kuhinja za 300e v Lesnini je namenjena za kake vikende in ne za vsakodnevno uporabo.",1
"po mojem se da vseeno najceneje v Ikei kupit.",1
"Ce bi jaz rabla neko pohistvo lih za par let, bi si raje vzela kak mali kos iz ikee, kot pa iz druge roke.",1
"Rabljenega pohistva sem se nastufala, ker sem mela 12 let , kuhinjo staro 35 let.",1
"Ce je to samo zacasna varianta, kupita dobro pohistvo, ker zdrzi leta.",1
"Sej mas prav, samo to je malo tezko izvedljivo, da si pol vse skombiniras v novi hisi, ko so druge dimenzije,...",1
"Odvisno od okusa.",1
"Pa jaz sem mojster prestavljanja omar, v dnevni sem jih ze parkrat.",1
"Kuhinja pa ja, no way, da se razstavlja.",1
"Ja sej je res, ma spet kokr za kero stvar. Jaz se bom mogoce cez 20 -3o let svoje kuhinje navelicala.",1
"isto kot npr.",1
"Pejdi se enkrat v Ikeo pogledat..",1
"vzami kako mojstrico opremljanja z seboj, pa ti bo kej svetovala.",1
"Blaza, fora je v tem, da jaz nimam nikakrsnee predstave. Saj ce bi imela narisano...",1
"Un program od Ikeje mi ne dela.",1
"Jedilniske sestave sva gledala, pa se vse maje.",1
"Miljonarka, definitivno ne bova nic selila.",1
"Omare so iz iverke, ki je hitro zanic, ce prenasas.",1
"Uno razstavljeno pohistvo v Ikei je zmontirano bolj tako. Mi imamo doma leseno mizo z 4 stoli ze par let in je se vedno ok, pa mislim, da bo komot se dolgo zdrzalo.",1
"Kuhinja je na netu v sestavih kar je najmanj 1399e, ce se prav spomnem.",1
"bolj poceni kot tko, ne boste prisli z novim pohistvom, stavim glavo.",1
"Spremljava vsak dan.",1
"Kar je res ohranjeno, gre v 2 minutah.",1
"Ce ne mas pa se vedno takega, kot sem ga jaz kupla za okoli 790e, neki takega.",1
"Sm sla gledat.",1
"Sam se zmeraj me najbl skrbi kuhinja.",1
"Pa se moj je ceden.",1
"Pa mi naj bi bili drzava z urejenim zdravstvom in...",1
"sedaj ze drugi otrok v roku enega meseca ki je umrl zaradi viroze.",1
"Saj ne vem a naj jocem ali naj...",1
"Kdo bi ju pozdravil ce...",1
"ja,mi smo drzava z urejenim zdr.",1
"ja,taksne stvari se dogajajo-na zalost.",1
"Je dolocena stopnja umrljivosti pri otrocih, ki dobijo ta virus, in se imajo kaksno zdr.",1
"Vcasih tudi niso po tv-ju vsega povedati, vcasih nismo imeli otrok in nismo bili pozorni na to... nic novega ali slabsega se ne dogaja, kar se virusnih obolenj tice in zapletov.",1
"Ni bilo takole nedolzno vse skupaj, mamica je na nasi FB strani. Deklico so dvakrat poslali domov, ta tretja vrnitev na infekcijsko je bila zal zadnja.",1
"Domov so jo poslali kljub slabem stanju in temperaturi, ki je vztrajala skoraj cel teden.",1
"Tragicno je tole, da navadni virozi otrok podleze.",1
"Sicer vse drzi - ne hodit v soping center, doma se pozdravit in ostala preventiva. Ampak teli starsi so vse to upostevali in se 2 x vrnili na infekcijsko.",1
"Kako je potekal zadnji dan nam ni sporocila, razumljivo da je zadnja stvar trenutno Facebook.",1
"Neuradno smo izvedele, da naj bi bila precej uboga po Voltarenu, ki ga je dobila ob prihodu na infekcijsko.",1
"In ker obe delava v zdravstvu in se veckrat srecujeva z dihalnimi stiskami in reanimacijami, ji je bilo takoj jasno, da tamala ni ok, da morajo nekaj narediti..",1
"kali in cakali in delali eno preiskavo za drugo..",1
"Moj starejsi fantek je imel pri 8 mesecih diagnozo bronhiolitis.",1
"Temperaturo je imel preko 39, sploh ni padla, kasljal, hropel.... Videli so ga stirje zdravniki v roku 2-3 dni, dva sta se smejala, en je rekel da ni nic hujsega, pac virozica, zadnja nas je pa hvalabogu preusmerila na pediatrijo, tam pa ze panika.",1
"Ce bi cakali se kaksen dan in ce bi zaupala zdravnikom, bi se lahko tudi to koncalo drugace kot se je.",1
"Tako da bodite pozorni, ne se pustit odgnat ce veste da je z vasim otrokom nekaj narobe.",1
"Aja glede poroda pa..",1
"Jaz sem prvic poslusala samo dobre zgodbe, je pa veliko ljudi, ki rado strasi..",1
"Pac jaz sem sla z miselnostjo, da bo vse ok, rodile do zdaj so ze vse in bom tudi jaz, pa zavedala sem se da bo bolelo in tudi je.",1
"Ampak to se vse pozabi. In ce mene vprasas je moj porod bil idealen.",1
"Tudi zdaj si zelim takega.",1
"O potem mate pa res pestro leto, kar tri velike stvari na kupu.",0
"Rodis lahko po mojem kjer zelis, ce se naravno zacne itak letis kamor hoces, ce imas pa napovedan cr pa pac imas neke priprave baje tam kjer naj bi mel.",1
"Sva pa dobila vozicek, cel kombi robe je bil haha.",1
"Ja to leto je res super za nas.",1
"No sej gradnja se je zacela, ma bo trajalo se leto dni da se vselimo, upam da manj no..",1
"Ma ne bomo nic prehitevali. Ko bo bo :) No sej ne vem kako je ce se rodijo pred dolocenim tednom, ce je prezgodaj, te pa verjetno itak peljejo v Lj zaradi nege otrockov ne..",1
"Jaz mam itak v glavi da bom rodila naravno v Po Jaz imam tudi pregled v torek..",1
"Mam morfologijo, tako da komaj cakam..",1
"pa zal, da nemore moj z mano.",1
"Vsaj moja ginekologinja, lahko da posnetek ultrazvoka na kljucek..",1
"Res super za vas.",1
"Da bi se naprej slo tako dobro.",1
"Mojemu so tudi okrog prvega maja obljubili da bo napredoval na mesto vodje projetkov, sedaj pa rahlo dvomi da bo kaj iz tega zaradi corone.",1
"Ampak ok, saj sva se mlada.",1
"Mojedva kar brcata ja.",1
"Ampak ne cel dan.",1
"Recimo zjutraj pa potem veckrat na dan...",1
"Ali pa kar tako en malo brcne.",1
"Verjetno je zato tako neprijetno ker sta oba z nogicami dol in me brcata cisto nizko.",1
"To je res bedno zaradi morfologije, pri meni je ravno se lahko bil.",1
"Ampak meni je dala vse slikice, ceprav jaz bolj slabo razberem kaj je kaj  Tudi jaz do 22. tedna al koliko ze do morfologije nisem imela cisto nic, potem je pa prisla corona in veliko casa in sem v 14 dneh cisto vse narocila skoraj haha.",1
"Posteljici menda prideta drug teden.",1
"Pdp imam 18.7., fantek je zadnjic malo prehiteval, puncka pa 1 dan zaostajala.",1
"Mene je vedno zanimalo ali mamica takoj loci enojajcna dvojcka, sploh ce sta enako oblecena  Ampak pomojem ja.",1
"Ja sej moj je napredoval, zdaj ko pa bi moral imet prakso, da pride do boljse place pa so ga dali na cakanje.",1
"Samo bo ze tudi to prislo.",1
"Zdaj uzivamo vsi skupaj doma, tako da tudi za kej dobrega je za virus :) Placa bo pa ze..",1
"Upam, da bo tudi tvoj napredoval.",1
"Koliko pa sta stara? Pri meni se ju cuti najbolj zvecer, pa kdaj zjutraj. Vmes pa zelo redko.",1
"Mogoce glih kaka brca.",1
"Me pa zelo zanima kako sta zdaj obrnjena.",1
", ampak nisem sigurna.",1
"Pri moji prvi nisem nikoli obcutla, da bi me brce bolele.",1
"Mogoce bom zdaj, ker je manj prostora heheMoja taprva ima pa r.dan 20.7 :) sem rodila dva dni prej.",1
"A tebi kej ginekologinja govori, da ti bodo sprozili prej al nista se nic govorili? Glede velikosti je en tocno na datum, ki velja kot PDP.",1
"za vec procentov.",1
"Mi je rekla koliko, ma sem prav pozabla.",1
"Je pa komentirala, da je dvojcek B od A-ja manjsi za 15% in da je to ok.",1
"Jaz mislim da ju bom locila.",1
"Sem glih mojmu pravla..",1
"Da verjetno ne bosta cisto enaka enaka..",1
"bo imel en mogoce malo nos bolj v levo pomaknjen..",1
"Pa bomo pol verjetno vedli ceprav na zacetku po moje bomo meli kar zapestnice iz porodnisnice gor se par dni..",1
"Nisem ju mislila enako oblacit.",1
"Mogoce bi imela kak kompletek, za kam na obiske al pa kaksno posebno priloznost..",1
"Ja, moj je tudi na cakanju sedaj, tako da bomo videli kako in kaj bo.",1
"Sicer pa ja, pa cez pol leta, ce bo gospodarstvo nazaj zalaufalo kot mora  Meni je pa tudi vodja 14 dni nazaj napisal sms, da sem napredovala za 2 grupi, sem bila ful vesela  Sva pa oba trenutno se 26, bova v kratkem 27. Sva sosolca iz osnovne sole Aha, ja sej pomojem je odvisno od lege ali boli oz.",1
"moti brcanje ali ne.",1
"Kaj pa vem.",1
"Saj mene tudi ne boli vedno, samo ko res nizko brcata imam pa kar obcutek da bo kateri ven pokukal.",1
"cno da se mojedva ze 6 tednov ali se vec nista nic obrnila oz.",1
"sta na pregledu vedno isto.",1
"Sta pa res kar vzporedna en z drugim menda bila vsak na svoji strani.O super, mogoce bodo pa vsi tvoji trije imeli blizu roj dan, ce bosta malo pohitela  Meni ni nic rekla, itak je cilj cim dlje zdrzati pri dvojckih, tako da po mojem kaj ekstra ne govorijo prehitro.",1
"Baje pa da sprozijo okrog 37/38, ker so pri 38 dvojcki donoseni, Pusenjak je na nuhalni rekel da izjemoma kdaj pocakajo do 39, dlje pa res ne.",1
"ecini se itak pomojem samo od sebe zacne kaj dogajat.",1
"Ja sigurno ne bosta cist enaka, ze ce je eden malo vecji/tezji se vidi verjetno  Pa sigurno se kaj najde da se loci. Jaz ju tudi nebi enako oblacila po mojem.",1
"No super, cestitam za napredovanje.",1
":) je pa res, da po koroni ce bo kriza bodo po moje pri nas nizali placilne, so nam jih pa prejsnje leto zvisali. Mah..",1
"Ooo ma kako lepo.",1
"Al je kasneje nastala ljubezen? .. Midva sva tudi ze 12 let skupaj..",1
"Ja mojadva sta tudi lezala en na drugemu precno preko trebuha in se gledala..",1
"In en je drugega brcal v ponos..",1
"Sva se prov z ginekologinjo smejali ko sva ju gledali Ma meni je pa kr ze rekla da ce zdrzim do 37 mi bodo sprozli, ker baje pri enojajcnih ne zelijo reskirat, da bi bilo pol kaj narobe..",1
"Jo moram se povprasat kako pa kaj..",1
"Ker si res zelim, da bi se naravno zacelo pa tudi koncalo..",1
"Prva se je dojila ja..",1
"Sva rabli ene 2 meseca, da sva vzpostavili dojenje..",1
"In mi je blo to bolj grozno kot porod..",1
"Porod sem pozabla, dojenje pa mi je ostalo v spominu kot super tezko..",1
"Pac z enim se res potrudis, pa sem jo imela na joski tudi po cele dneve..",1
"Kokr je zelela..",1
"Samo zdaj ne vem ce bom lahko tako..",1
"Psihicno mislim..",1
"Ker ko sta dva imas pol cel dan enga na joski..",1
"Pac potrudla se bom za dojenje..",1
"Samo bomo po moje malo bolj dosledni. Bi si pa zelela glih iz tega razloga dojit oba na enx..",1
"av se ne vem kako bomo to izvedli oba naenx gor na josko  bo treba sproti to pogruntat.. Al pa ti bos itak prva, pa mi bos potem svetovala ;) Pri prvi sem tudi imela neko posebno blazino..",0
"Ne tisto kaco..",1
"Ampak tako lunico..",1
"Mi je prijatlca prnesla iz Belgije :) za dvojcka pa sploh nevem kaj bom imela.",1
"Oz neki sem gledala..",1
"Hvala in enako zelim tudi vam.",1
"Tile soncni zarki so pa prava pika na i. Veckrat kar pozabim na corono in kaos po svetu, ko se narava tako lepo prebuja Ja hvala, res je, kolikor je je dobro  V nasi branzi (farmacija) hvala bogu ni recesije, ampak seveda posledice cutimo vsi v drzavi, ce bo huda gospodarska kriza...",1
"Upam da ne bo prehudo, res.",1
"Ja sta bila mlada starsa oz.",1
"ladko skozi brez problemov.",1
"Je pa res da jaz veliko prej bi tezko, med faksom si sploh ne predstavljam, kje bi nasla cas oz.",1
"kako bi folgala, potem sem pa zelela najti redno varno sluzbo in zdaj smo tukaj z leti Sva zaljubljena se kar od takrat, brez prekinitev, ceprav tisto je bilo itak tako zelo nerodno in se simpaticno otrosko, hehe.",1
"Haha zanimiva pozicija dvojckov torej Aha, pa ja sej jaz dvomim da bi prilezla dlje kot do 37. tedna.",1
"No, nikoli ne ves.",1
"Moram v torek vprasat dr. kako kaj kaze za naprej.",1
"Pa upam da bi mi vpeljala preglede kar na 14 dni oz.",1
"vsaj na 3 tedne.",1
"No samo da bo vse ok.",1
"Me prav zanima koliko sta tezka, ali sta ze okrog 850 g ali ne.",1
"Glede na moje konzumirana kolicine bi lahko bila  Uf, a tako...",1
"Potem ste se res trudile.",1
"No samo da je slo sicer...",1
"Slisim da je to cisto individualno in res ni nekega pravila kako bo slo.",1
"Jaz bi si tudi zelela dojiti in ce bo le mozno se bom potrudila in dala vse od sebe.",1
"tudi ce pac bosta rabila dodatek ali nam sploh ne bo slo.",1
"Na koncu vazno da otrok napreduje in raste in smo vsi zadovoljni. Aha, jaz ce nam bo steklo bom pomojem potem naknadno sla v lov za blazino, ker so cene kar navite - 130 EUR ali se vec sem videla eno.",1
"No mi smo zdaj s sprehoda po nasi vasi in imas prav.",1
"Jaz sem totalno poletni tip in ce mene vprasas, bi imela celo leto poletje.",1
"Tudi 30 + temperature me ne motijo. In prejsnjo nosecnost sem bila noseca poleti pa mi sploh ni bil problem vrocina.",1
"Itak zjutraj si zunaj pa zvecer tudi. Podnevi se pa skrivas v sencki ali pa pod klimo  je pa tamala bla ful obcutljiva na vrocino.",1
"Je imela pikice po telesu od vrocine, ker sem jo na zacetku prevec oblacila.",1
"v bodiju pa pod klimo nastimano na razvlazevanje pa 25 stopinj in se je cisto lepo dalo prezivet dan  No sej drugace sem tudi jaz v solstvu, pa naceloma kriza ne bo problem, edino ce bodo vsem nasplosno nizali placilne razrede, zaradi krize tako kot so pred leti. Sej jaz sem zanosila med zadnjim letom faksa, pa sem zadnji izpit odpisala pa sla cez 3 tedne rodit  v najino stanovanje sva se pa vselila 1 mesec pred rokom.",1
"Plus magistrsko sem spisala med porodnisko.",1
"je slo na tesno.",1
"Ampak sem pa potem, ko sem dobila sluzbo res poprijela, nardila strokovni in v roku 2 let dobila za nedolocen cas tako, da se je vse izslo.",1
"Tisto leto vmes je blo tezko, ko nisem delala, je pa nekako blo boljse, ker je tamala bla cel cajt bolana ker je zacela vrtec in bi itak mogla bit 70% casa na bolniskiNo cestitam vama za to ljubezen.",1
"Sta med redkimi, ki grejo tako dolgo nazaj..",1
"Koliko pa naj bi bila tezka glede na tedne nosecnosti? Moja naj bi bila okoli 360gr..",1
"ampak bomo vidli..",1
"Ceprav ta teza je tako smesna stvar. To je itak ocena, ki jo dajo glede na druge mere in lahko zelo odstopa od realnosti. Meni so govorili, da je prva velik dojencek..",1
"Pa ni bila..",1
"Cisto normalne mere je imela..",1
"3210gr pa 51 cm..",1
"Tko da..",1
"Ja sej za dojenje je treba samo imet potrpljenje, cas in vztrajnost.",1
"Pac tisto ko govorijo, da se otrok doji na 3 ure, je tam nekje ko stece..",1
"Oz okoli 3m zacne to veljati. Drugace pa je to pravilo bolj za adaptirano mleko ker je bolj nasitno.",1
"Ceprav moja logika je itak, da nemore otrok na 3 ure jest..",1
"In vedno isto kolicino..",1
"Tudi mi nismo vedno enako lacni..",1
"cen.",1
"Moja pa se nikoli ni marala ne dude, ne caja..",1
"Joj glede avta pa nevem..",1
"Smo koncno kupli avto ki nam je vsec..",1
"Imamo bmw3 karavana..",1
"Pa moremo menjat..",1
"Za zacetek bo po moje ok..",1
"Ko bomo meli lupinice..",1
"Ko pa pridejo stolcki, bo treba menjat in se moj totalmo sekira kaj bo..",1
"Ok ce gres ven ```na sonce oz.",0
"Jaz sem ful hitro obcutljiva na mraz in klimo in vse to.",1
"Ja saj vem, ti g so malo tako tako. Naj bi bila okrog 800 g sedaj, proti 900 g naj bi sla tekom tedna.",1
"Bomo videli. Jaz sem se zredila ze 10 kg.",1
"Bolniska prvi mesec in sedaj mi pac ne prizanasata.",1
"Ampak se ne prenadajem, pac jem ko sem lacna.",1
"Se pa sploh ne sekiram, bo ze slo dol, ko se spet zacnem migat.",1
"Lezanje pac naredi svoje.",1
"U potem je bila kar standardna.",1
"solko na faksu v 1. letniku noseco in en dan pred napovedanim cr je se bila na vajah.",1
"Plus na vseh predavanjih celo leto.",1
"Tudi ni vzela leto pavze, ampak je takoj potem hodila naprej na predavanja, pa niso bila obvezna.",1
"Mislim da je sla 14 dni po cr na izpit.",1
"Plus vozila se je z vlakom v lj.",1
"Jaz sem bila cisto sokirana.",1
"Jaz sem trenutno lahko samo in zgolj ```noseca```, no leze lahko od doma tudi se kej podelam, ampak to je pa to  Res smo razlicni oz.",1
"kakor imas ```sreco```.",1
"Upam da bo dojenje steklo, res.",1
"kor bo pa bo.",1
"Uf brez dude in vsega.",1
"Vcasih je res fino imeti kaksno tako razvado hehe.",1
"Hehe, ja to je kar presenecenje, ce prideta 2 namesto 1. Moj sodelavec je imel 2, je zelel se 3. in evo, dvojcka.",1
"In so morali menjati za kombi  Jaz sem tudi ravno zamenjala manjsi avto za karavana in za 2 bo cisto super.",1
":) Glej moja je bila vedno oblecena tako kot mi, ko je zaspala sem jo pokrila po nogicah se z eno tetra plenico, ampak naceloma bodi s kratkimi rokavcki in nogavicke je bilo dovolj.",1
"Sej pogledas drugace kolko je topla, pac ce je potna za vratom pol jo sleces, ce ne pa je ok oblecena.",1
